id,comment,comment_ko
26113,Salvador Dali,
26114,"Fruity, musky, floral and powdery scent",
26115,Subtle sensuality and delicate trace of personality,
26116,Sophisticated and playful,
26117,Modern edge with citrus notes,
26118,Beautiful and soft orange flower notes,
26119,Lingers on skin in a tender and delicious way,
26120,User-friendly interpretation of the original Salvador Dali fragrance,
26121,Fragram Photos,
26122,Perfume Pyramid,
26123,Designer Fendi,
26124,La Baguette,
26125,Casa Grande,
26126,Fendi Theorema,
26127,Life Essence,
26128,Dolce Bacio,
26129,Fresh and clean scent,
26130,"Crisp, playful and bright fragrance",
26131,Harmonious sweet and sour notes,
26132,Realistic grass and blueberry notes,
26133,"Young, innocent, and inoffensive scent",
26134,Unconquerably romantic,
26135,Deep rose note adds charm,
26136,Nice silage,
26137,Alfred Dunhill,
26138,Fragram Photos,
26139,Perfume Pyramid,
26140,Designer Alfred Dunhill,
26141,Desire for a Man,
26142,Egyptian Smoke,
26143,Dunhill Icon Absolute,
26144,Icon Racing,
26145,Penhaligon's,
26146,Buy Penhaligon's atLuckyScent,
26147,Great for cold weather,
26148,Good sillage and projection,
26149,Well-blended and masterful use of saffron and rose notes,
26150,Masculine and bold fragrance,
26151,Powerful and long-lasting scent,
26152,Appetising colour of the juice,
26153,Uplifting and calming scent,
26154,Natural and realistic orange blossom note,
26155,Affordable price,
26156,Elegant simplicity,
26157,Perfect for summer,
26158,Helpful for stress relief,
26159,Suitable for all genders,
26160,Long-lasting fragrance,
26161,Fragram Photos,
26162,Perfume Pyramid,
26163,Designer Granado,
26164,Passeio Encantado,
26165,Cardamomo & Gengibre,
26166,Menta & Alecrim,
26167,Bergamota & Flor de Laranjeira,
26168,Mandarina & SÃ¢ndalo,
26169,Marc Jacobs,
26170,Fragram Photos,
26171,Perfume Pyramid,
26172,Designer Marc Jacobs,
26173,Daisy Eau So Fresh,
26174,Daisy Dream,
26175,Perfect Elixir,
26176,Perfect Intense,
26177,Fragram Photos,
26178,Perfume Pyramid,
26179,Designer Avon,
26180,Far Away Beyond The Moon,
26181,Far Away Beyond,
26182,Today Tomorrow Always Everlasting,
26183,Incandessence,
26184,Far Away Rebel,
26185,Atelier Cologne,
26186,Soft caramel and slightly smoky immortelle note,
26187,Unusual and unique scent,
26188,Perfect for cool weather and holiday season,
26189,Fresh and light floral opening,
26190,Good longevity on some people,
26191,Expensive and high-quality fragrance,
26192,"Ideal for strong, confident women in autumn or winter",
26193,Nicolai Parfumeur Createur,
26194,Buy this fragrance atLuckyScent,
26195,Well-balanced with pleasing abstraction,
26196,Suitable for office wear,
26197,Versatile and easy to wear,
26198,Sophisticated and elegant,
26199,Clean and soft musky scent,
26200,Great for year-round any occasion wear,
26201,"Nice projection, longevity, and potency",
26202,Balances spring freshness and cozy warmth,
26203,Perfect twist on lilac with green notes,
26204,"Earthy, green wildflower with a hint of lilac",
26205,Extraordinary scent with a unique natural smell,
26206,Beautiful cool weather lilac,
26207,"Refreshing, serene, feminine and lovely for spring and summer",
26208,Low concentration and highly wearable floral,
26209,Juicy Couture,
26210,Fragram Photos,
26211,Perfume Pyramid,
26212,Designer Juicy Couture,
26213,Viva la Juicy,
26214,Viva la Juicy Gold Couture,
26215,Viva La Juicy Sucre,
26216,Viva La Juicy Noir,
26217,Fascinating blueberry-amber notes,
26218,Gorgeous bottle design,
26219,Warm and spicy scent,
26220,Soft and sensual after settling,
26221,Perfect for cold months,
26222,Romantic and passionate fragrance,
26223,Nice for people who like sweet scents,
26224,Great for alkaline PH skin,
26225,Fragram Photos,
26226,Perfume Pyramid,
26227,Designer ChloÃ©,
26228,ChloÃ© Eau de Parfum,
26229,ChloÃ© L'Eau de Parfum Intense (2024),
26230,ChloÃ© L'Eau de Parfum Lumineuse,
26231,Vanilla Planifolia,
26232,ChloÃ© Eau de Parfum Naturelle,
26233,Lorenzo Villoresi,
26234,"Unique, crisp and aromatic scent",
26235,Good quality fragrance,
26236,Transcendental beyond gender,
26237,Suitable for wearing in hot weather,
26238,Suitable for both masculine and feminine use,
26239,Starts pungent but mellows down to an icy cold aroma,
26240,Reliable and truly persistent fragrance,
26241,Fragram Photos,
26242,Perfume Pyramid,
26243,Designer Natura,
26244,Homem Essence,
26245,Homem Sagaz,
26246,Essencial Oud,
26247,Essencial Ãnico,
26248,IlÃ­a Completa,
26249,Masculine-leaning unisex scent,
26250,Long-lasting (up to 10 hours on skin and 15 hours on clothes),
26251,"Classy, assertive, yet mysterious",
26252,Unique fragrance,
26253,Beautiful leather scent,
26254,Phenomenal and solid appealing fragrance,
26255,Blend of incense and spice in the dry down,
26256,Great for summer night outs,
26257,Unique and original blend of spices,
26258,Timeless and evocative scent,
26259,Great for fall and winter seasons,
26260,Strong and long-lasting,
26261,Classy and sophisticated,
26262,High-quality ingredients,
26263,Unisex or shared fragrance,
26264,Gender-inclusive fragrance,
26265,Fragram Photos,
26266,Perfume Pyramid,
26267,Designer Hugo Boss,
26268,Bottled Absolu,
26269,Boss Bottled Elixir,
26270,Boss Bottled,
26271,Boss The Scent Elixir For Him,
26272,Boss The Scent,
26273,Sweet and almondy,
26274,Similar to Hypnotic Poison,
26275,Nice vanilla scent,
26276,Good dupe for Hypnotic Poison,
26277,Layerable with other fragrances,
26278,Better than Hypnotic Poison for some,
26279,Root beer-like scent,
26280,May require reapplication,
26281,Acqua di Parma,
26282,Not cloying vanilla scent,
26283,Unisex scent,
26284,Perfect for colder seasons,
26285,Wonderful fragrance line,
26286,Longevity and sillage are great,
26287,Good for attracting women,
26288,Lasts for a long time,
26289,Buy Mancera atLuckyScent,
26290,Long-lasting scent,
26291,Unisex fragrance,
26292,Suitable for formal and semi-formal occasions,
26293,Elegant and refined,
26294,Well-blended,
26295,Opening is fresh and delectable,
26296,"Versatile, wearable all year round",
26297,Miller Harris,
26298,"Beautiful, complex composition",
26299,Moderate sillage,
26300,Unisex fragrance,
26301,Blends strong components harmoniously,
26302,Cozy and original scent,
26303,Richness from labdanum and elemi,
26304,Spices such as cardamom embellish incense and woods,
26305,Lovely potent silage,
26306,Well blended with a sweet touch,
26307,Considerably more mature than other fragrances,
26308,Good projection and longevity,
26309,Great for cold weather,
26310,Natural smelling with a perfect balance,
26311,"Spicy, soapy, and woody scent",
26312,Reminiscent of the long-lost Gucci Pour Homme,
26313,Calvin Klein,
26314,Fragram Photos,
26315,Perfume Pyramid,
26316,Designer Calvin Klein,
26317,CK IN2U for Her,
26318,Eternity For Men,
26319,Obsession for Men,
26320,CK IN2U for Him,
26321,Fragram Photos,
26322,Perfume Pyramid,
26323,Designer Avon,
26324,Far Away Beyond The Moon,
26325,Far Away Beyond,
26326,Today Tomorrow Always Everlasting,
26327,Incandessence,
26328,Far Away Rebel,
26329,Louis Vuitton,
26330,"Makes one feel mature, well dressed, and intelligent with a dark side",
26331,Stunning and complex black currant and oud combination,
26332,Elegant and translucent handling of notes,
26333,"Beautiful, deep, warm scent",
26334,Compelling and mysterious scent,
26335,Unique and otherworldly fragrance,
26336,Smells like expensive suede boots,
26337,Good for summer or warm weather,
26338,Affordable pricing,
26339,"Long lasting citrus fragrance, up to 8 hours",
26340,High quality and natural ingredients,
26341,Bottle design is nice and qualitative,
26342,"Primarily bergamot with hints of ginger, nutmeg, and sweetness",
26343,Unisex fragrance,
26344,Linear scent that remains consistent throughout the day,
26345,Fragram Photos,
26346,Perfume Pyramid,
26347,Designer Lush,
26348,Sticky Dates,
26349,Let The Good Times Roll,
26350,Chelsea Morning,
26351,Lord of Misrule,
26352,Turmeric Latte Perfume,
26353,Jeanne en Provence,
26354,Fragram Photos,
26355,Perfume Pyramid,
26356,Designer Jeanne en Provence,
26357,NÃ©roli Intense,
26358,? L'Ombre des Amandiers,
26359,Lavande & Vetiver,
26360,Bois d'Olivier & Cade,
26361,Laboratorio Olfattivo,
26362,Beautiful and realistic orange and passionfruit scent,
26363,Not synthetic or overly sweet,
26364,"Bright, uplifting and perfect for summer",
26365,Good value for the price,
26366,Juicy and stunningly vivid opening,
26367,Uncomplicated and easy to wear,
26368,Reminds of tropical juices or summer memories,
26369,Karl Lagerfeld,
26370,"Affordable alternative to expensive warm, fragrant sun oil style fragrances",
26371,Soft orange blossom and frangipani scent,
26372,Well-balanced blend of white flowers,
26373,Niche-esque quality,
26374,Good longevity and sillage,
26375,Wearable white floral scent,
26376,Good for fall/winter season,
26377,Zoologist Perfumes,
26378,Wearable and safe,
26379,Captures the koala habitat,
26380,Retains Zoologist vibe,
26381,Fresh and bright,
26382,Nice portrait,
26383,Not overpowering on eucalyptus,
26384,Great scent memories,
26385,Underrated and vintage,
26386,Interesting niche qualities,
26387,Spectacular Lalique design,
26388,"Fresh and green, perfect for summer",
26389,Beautiful and unique floral scent,
26390,Perfect for Easter Sunday,
26391,Pretty and feminine floral heart,
26392,The blonde version of Habanita,
26393,Lolita Lempicka,
26394,Addictive and long-lasting,
26395,Unique and wearable,
26396,Great for twilight forest occasions,
26397,Elicits positive emotions,
26398,Comforting on cold nights,
26399,Warm and spicy with a masculine side,
26400,Fizzy and unisex scent,
26401,Fresh and crisp scent,
26402,Feminine without being sickly sweet or trying too hard to be sexy,
26403,Perfect for spring,
26404,Waxy floral and cool wet garden feel,
26405,Loads of compliments and even date proposals,
26406,Exact copy of Bath and Body Works Butterfly Flower,
26407,Expensive-smelling and lush,
26408,Smells like a real flower,
26409,Fragram Photos,
26410,Perfume Pyramid,
26411,Designer Hugo Boss,
26412,Bottled Absolu,
26413,Boss Bottled Elixir,
26414,Boss Bottled,
26415,Boss The Scent Elixir For Him,
26416,Boss The Scent,
26417,Kenneth Cole,
26418,Fragram Photos,
26419,Perfume Pyramid,
26420,Designer Kenneth Cole,
26421,White for Her,
26422,Blush for Her,
26423,Mankind Hero,
26424,Reaction for Her,
26425,Attar Collection,
26426,Beautiful packaging and presentation,
26427,Feminine scent with a fresh and sweet rose aroma,
26428,Niche version of Philosophy's Amazing Grace,
26429,Glass-ceramic bottle with a heavy white lid,
26430,Good quality rose fragrance,
26431,Good value for money,
26432,Good choice for someone new to fragrances or church events,
26433,Lattafa Perfumes,
26434,Elegant and powerful,
26435,Unique fragrance for a low price,
26436,High-quality scent,
26437,Luxurious packaging,
26438,Great for Middle Eastern fragrance collection,
26439,Nice mix of Oud and Rose,
26440,Imposing golden horse cap,
26441,Great non-offensive daytime summer scent,
26442,Light and safe for office use,
26443,Wonderful interpretation of Neroli,
26444,Enhanced with honey for longer lasting scent,
26445,Realistic and fresh orange peel scent,
26446,Citrusy and grainy like breakfast cereal,
26447,Expensive price point,
26448,May remind some people of cleaning products,
26449,Fragram Photos,
26450,Perfume Pyramid,
26451,Designer Oriflame,
26452,Love Potion,
26453,Love Potion Cherry on Top,
26454,Amber Elixir,
26455,Oh! Sweet Dulce de Leche,
26456,Love Potion Secrets,
26457,Buy this fragrance atLuckyScent,
26458,Fragram Photos,
26459,Perfume Pyramid,
26460,Designer Gritti,
26461,Pomelo Sorrento,
26462,Because I'm Free,
26463,Dor De Vara,
26464,Beyond The Wall,
26465,Parfums Genty,
26466,Great for fall/winter season,
26467,Unisex fragrance,
26468,Long-lasting fragrance,
26469,Unique and distinct scent,
26470,Suitable for special occasions,
26471,Good quality ingredients,
26472,Compliments from others,
26473,Fragram Photos,
26474,Perfume Pyramid,
26475,Designer ChloÃ©,
26476,ChloÃ© Eau de Parfum,
26477,Nomade Nuit d?Egypte,
26478,ChloÃ© L'Eau de Parfum Intense (2024),
26479,Vanilla Planifolia,
26480,ChloÃ© Eau de Parfum Naturelle,
26481,The 7 Virtues,
26482,Fragram Photos,
26483,Perfume Pyramid,
26484,Designer The 7 Virtues,
26485,Vanilla Woods,
26486,Amber Vanilla,
26487,Coconut Sun,
26488,Candied Lychee,
26489,Baldessarini,
26490,Strong and spicy opening,
26491,Unique character,
26492,Gorgeous opening with sweet-spicy cola,
26493,Great for lovers of spicy fragrances,
26494,Heavy and thick bottle adds character,
26495,Warm and deep scent,
26496,Nice vetiver-like note,
26497,Byron Parfums,
26498,Buy this fragrance atLuckyScent,
26499,Good for those who prefer sweet fragrances,
26500,Incredible creation with huge performance,
26501,Lasts quite a bit on skin,
26502,"Leans more towards feminine side, but still very unisex",
26503,Has a deep fruity note,
26504,Enjoyable for fun occasions,
26505,Unique fragrance,
26506,Great for nostalgia and reminiscing,
26507,Great quality,
26508,Good for formal occasions,
26509,Excellent for both genders,
26510,Long-lasting sillage,
26511,Fruity and floral scent,
26512,Clean and fresh scent,
26513,Sophisticated,
26514,Smooth and fine blend of notes,
26515,Great packaging,
26516,One of the best rose scents,
26517,Opulent and dangerous,
26518,Magical complexity and balance,
26519,Discontinued,
26520,Not for people who do not like chypre fragrances,
26521,Suitable as an everyday fragrance,
26522,"Simple, feminine and pretty",
26523,Fresh and floral scent,
26524,Clean and gentle on the nose,
26525,Addictive and beautiful fragrance,
26526,Grapefruit note adds edge to the floral scent,
26527,Intimate scent that can be a perfect gift,
26528,Powdery citrus scent,
26529,Lacoste Fragrances,
26530,Fragram Photos,
26531,Perfume Pyramid,
26532,Designer Lacoste Fragrances,
26533,Lacoste Pour Femme,
26534,Touch of Pink,
26535,Lacoste Original,
26536,Lacoste Essential Collector Edition,
26537,Elizabeth Arden,
26538,Suitable for spring and summer,
26539,Sweet with interesting layers,
26540,Versatile and can be worn to different occasions,
26541,Sophisticated and elegant,
26542,Great value for the price,
26543,Good sillage and longevity,
26544,Long-lasting,
26545,Mature and elegant,
26546,Warm and sweet,
26547,Beautiful packaging and bottle,
26548,Divine scent,
26549,Mesmerizing and high-end,
26550,Good longevity on clothes,
26551,Can be a signature scent for any occasion or gender,
26552,Long-lasting with powerful projection,
26553,Enjoyable patchouli scent,
26554,Balanced earthy and natural patchouli,
26555,Has deep nuances,
26556,Really fresh patchouli,
26557,Deep and complex scent,
26558,Alluring shadow hovering about it,
26559,Unisex fragrance,
26560,Warm earthly embrace,
26561,"Fantastic, unique scent with smoky woodiness and mild sweetness",
26562,Crowd-pleaser yet still unique,
26563,Suitable for any occasion and season,
26564,Affordable price,
26565,Good quality and satisfaction,
26566,Unisex scent that leans slightly masculine,
26567,Great for layering with other scents,
26568,Similar to high-end fragrances like Margiela's By the Fireplace and Jo Malone's Oud and Bergamot,
26569,Fragrance Du Bois,
26570,Buy Fragrance Du Bois atLuckyScent,
26571,High quality ingredients,
26572,Masterfully blended,
26573,Luxurious packaging,
26574,Unique and beautiful fragrance,
26575,Stunning dry down,
26576,Better than some Roja fragrances,
26577,Graceful and sparkly composition,
26578,Fresh and fruity with a pink pepper vibe,
26579,Soft suede note,
26580,Modern and chic scent,
26581,Young and playful,
26582,Great for casual use,
26583,Long-lasting on the skin,
26584,"Combination of iris, rose, and violet notes",
26585,Evokes girly and romantic feelings,
26586,Fresh and aquatic scent,
26587,Great for office or everyday wear,
26588,Delicate and feminine with a hint of spice,
26589,Beautiful bottle design,
26590,Sea breeze and leafy green notes,
26591,Long-lasting fragrance,
26592,Noticeable salty oceany scent,
26593,Buy Mancera atLuckyScent,
26594,Killer sillage and creamy feel,
26595,Reasonably sharp and potent opening,
26596,Lovely honeyed floral start,
26597,Masculine appeal,
26598,Earns compliments,
26599,Beast scent,
26600,Smooth on skin,
26601,Fragram Photos,
26602,Perfume Pyramid,
26603,Designer Guess,
26604,Guess Seductive Noir Women,
26605,Seductive Red,
26606,Guess Seductive,
26607,Guess Seductive Homme,
26608,Guess 1981 Los Angeles Men,
26609,Fresh and green with a woody base,
26610,Classy and mature scent,
26611,Great aromatic heart and base,
26612,"Sexy, confident, and irresistible",
26613,Almost identical to Creed Himalaya once it dries down,
26614,Similar to the yellow juice XS 1994,
26615,Great for people who liked the original XS but want a modern twist,
26616,Simpler note breakdown for easier understanding,
26617,Soft and elegant,
26618,Great for summer,
26619,Beautiful and fresh,
26620,Classic and feminine,
26621,Sensual and fresh-dirty contrast,
26622,Delicate and creamy,
26623,Long-lasting,
26624,Balanced and subtle,
26625,Deep and rich,
26626,Wonderful leather scent with woods and smoke,
26627,Cosy and refined,
26628,Long-lasting,
26629,Similar to popular scent Santal 33,
26630,Great on clothes/jacket,
26631,Insane mass appeal,
26632,Received more compliments wearing it than any other scent,
26633,Perfect for spring,
26634,Classy and elegant,
26635,Balanced green notes with white florals,
26636,Masterpiece,
26637,Delicate and strong,
26638,Original and unmistakable,
26639,Effortless and soulful,
26640,Great sillage and longevity,
26641,Pascal Morabito,
26642,Luxe fragrance for a bargain price,
26643,"Rich and opulent with incense, oud, cinnamon-spiced leather, and caramel apple notes",
26644,Unisex scent,
26645,Niche quality similar to some more expensive fragrances,
26646,Ideal for late autumn and winter,
26647,Stylish Middle Eastern/Oriental vibe,
26648,Great for nighttime occasions,
26649,StÃ©phane Humbert Lucas 777,
26650,Buy this fragrance atLuckyScent,
26651,Fragram Photos,
26652,Perfume Pyramid,
26653,Designer StÃ©phane Humbert Lucas 777,
26654,God of Fire,
26655,Venom Incarnat,
26656,Mortal Skin,
26657,Calvin Klein,
26658,Delicious honeyed apricot scent,
26659,Long lasting fragrance,
26660,Great for winter season,
26661,Suitable for both genders,
26662,Well balanced fruity floral notes,
26663,Powdery honey edge is not overpowering,
26664,Has a retro or vintage vibe,
26665,Fragram Photos,
26666,Perfume Pyramid,
26667,Designer Nest,
26668,Lychee Rose,
26669,Vanilla Bourbon,
26670,Madagascar Vanilla Perfume Oil,
26671,Golden Nectar,
26672,Black Tulip,
26673,Maison Martin Margiela,
26674,Clean and crisp vetiver scent,
26675,Versatile and hardly offensive,
26676,Refreshingly earthy,
26677,Great for Spring and Summer,
26678,Uplifting and fresh,
26679,High quality fragrance,
26680,Perfect for allergy sufferers,
26681,Tauer Perfumes,
26682,Buy Tauer Perfumes atLuckyScent,
26683,Deep and fruity rose scent,
26684,Warm and rich fragrance,
26685,Has a waxy or lipstick texture,
26686,Tonka bean and amber add warmth to the scent,
26687,Beautiful opening with tart lemon,
26688,Enjoyable sweet smells of raspberries and strawberries,
26689,Angel Schlesser,
26690,Unique fragrance notes,
26691,Good quality,
26692,Suitable for casual occasions,
26693,Wearable fragrance,
26694,Fresh and calming scent,
26695,Affordable price,
26696,Not mainstream scent,
26697,Affordable price point,
26698,Unique and fascinating scent,
26699,Innocently seductive feel,
26700,Woodsy and sweet scent,
26701,Cooling effect on hot weather,
26702,Sexy and sophisticated,
26703,Great longevity,
26704,Dark and mysterious fragrance,
26705,Unisex and sexy,
26706,Great longevity,
26707,Cozy and wintry,
26708,Creamy sandalwood fragrance,
26709,Good sillage and scent trail,
26710,Very warm and woody,
26711,Versatile for day to night,
26712,Fragrance is signature-worthy,
26713,Acqua di Parma,
26714,High quality ingredients,
26715,Harmoniously blended notes,
26716,Good for fall and winter seasons,
26717,Perfectly balanced scent,
26718,Longevity of at least 7 hours,
26719,"Suitable for elegant, dark haired gentlemen over 30",
26720,Very good projection,
26721,Yves Rocher,
26722,Fragram Photos,
26723,Perfume Pyramid,
26724,Designer Yves Rocher,
26725,Cuir de Nuit,
26726,Comme une Evidence,
26727,MonoÃ¯ Vague d?Ã©tÃ©,
26728,Sur La Lande,
26729,Great for citrus vanilla lovers,
26730,Sweet gourmand fragrance,
26731,Well-blended by the perfumer,
26732,Ideal for cold weather,
26733,Long-lasting,
26734,Realistic lemon scent,
26735,Good sleep scent,
26736,Not suitable for every occasion or season,
26737,Fragram Photos,
26738,Perfume Pyramid,
26739,Designer Zara,
26740,Sunrise On The Red Sand Dunes,
26741,Sand Desert At Sunset,
26742,Golden Decade,
26743,Vibrant Leather Eau de Parfum,
26744,Red Temptation For Her,
26745,Michael Kors,
26746,Perfect for fall and winter,
26747,Addictive and exquisite scent,
26748,Aromatic and spicy with a musky scent,
26749,High-quality fragrance,
26750,"Dominant, boss-like scent",
26751,Sophisticated and melancholy fragrance,
26752,Great value for the price,
26753,M. Micallef,
26754,Buy M. Micallef atLuckyScent,
26755,Sweet and creamy scent,
26756,Youthful and gourmand fragrance,
26757,"Delightful apricot, peach, and almond notes",
26758,Feminine and comforting fragrance,
26759,Great for early summer days,
26760,Stunning bottle design,
26761,Nicolai Parfumeur Createur,
26762,Buy this fragrance atLuckyScent,
26763,Fragram Photos,
26764,Perfume Pyramid,
26765,Designer Nicolai Parfumeur Createur,
26766,Saint HonorÃ©,
26767,New York Intense,
26768,Patchouli Intense,
26769,Yves Saint Laurent,
26770,Great for spring and summer season,
26771,"Fresh and floral scent with dominant rose, grapefruit, and raspberry notes",
26772,Bubbly and sparkling scent with fresh berries and fruits,
26773,Intoxicating scent that is both pretty and sophisticated,
26774,Similar to Mon Paris original with added fruitiness,
26775,Good longevity and sillage,
26776,Enhanced version of the original Mon Paris,
26777,Giorgio Armani,
26778,Fragram Photos,
26779,Perfume Pyramid,
26780,Designer Giorgio Armani,
26781,Emporio Armani Stronger With You Intensely,
26782,Acqua di Gio,
26783,Acqua di GiÃ² Profondo,
26784,Acqua di GiÃ² Parfum,
26785,Yohji Yamamoto,
26786,It has a unique and unusual opening with notes like flax leaves and galbanum.,
26787,The tangy citrus note adds freshness to the fragrance.,
26788,The longevity of the vintage version is far better than the reformulated one.,
26789,It settles into a lovely floral heart and delicate wood notes at the end.,
26790,"It has more depth, quality and uniqueness than the new version.",
26791,It's a beautiful scent from the start without having to work at it.,
26792,It's long-lasting perfumes that remain on the skin for a long time.,
26793,"Fantastic, delicious, and totally wearable",
26794,Surprisingly complex and multilayered,
26795,Consistently startling and not at all what was expected,
26796,Sweet and finds the perfect balance between vanilla note and fruits,
26797,"Very fruity with sharp, fresh fruits that save it from being cloying",
26798,Sillage and longevity are amazing,
26799,Strong and long-lasting,
26800,Aloha Pineapple overload to begin with,
26801,Atelier Cologne,
26802,Good for citrus lovers,
26803,Bright and sparkling lemon scent,
26804,Nice clean and pleasant drydown,
26805,Feels more natural and made of quality ingredients,
26806,Long lasting on some people's skin,
26807,Good for layering with other scents,
26808,Lovely sweet and powdery osmanthus note,
26809,Teo Cabanel,
26810,Classy and elegant,
26811,French touch,
26812,Feminine and elegant scent,
26813,Quality is out of doubt,
26814,Bulgarian rose is shining throughout the development of the scent,
26815,Perfect for official occasions,
26816,Linear and clean,
26817,Fragram Photos,
26818,Perfume Pyramid,
26819,Designer Tiffany,
26820,Tiffany & Co,
26821,Tiffany & Co Rose Gold,
26822,Tiffany & Co Intense,
26823,Tiffany & Co Rose Gold Intense,
26824,Tiffany & Co Sheer,
26825,Buy Mancera atLuckyScent,
26826,Unique and separates from mainstream perfumes,
26827,Smooth and sexy black licorice scent,
26828,Solid performance,
26829,Luxurious and rich licorice scent,
26830,All season perfume,
26831,Minty licorice is fresh and intoxicating,
26832,Gentle Western oud note,
26833,The Merchant of Venice,
26834,Soft leather scent,
26835,Beautiful Murano glass bottle,
26836,Great for autumn/winter season,
26837,"Well-balanced notes: heavy saffron, patchouli, hint of smoke",
26838,Gender-neutral,
26839,High-quality fragrance,
26840,Respectable niche perfume brand,
26841,Powdery in a nice way,
26842,Warm and balanced,
26843,Magical simplicity,
26844,Feminine with a twist,
26845,Beautiful departure from cloying vanillas,
26846,Complex and well-balanced,
26847,Sexy and seductive,
26848,Strong sillage,
26849,"Warm, fresh scent with a masculine vibe",
26850,Projection is good and lasts for a long time,
26851,Exotic and not typically found in department stores,
26852,"Original and unique fragrance with incense, tonka bean, and orchid notes",
26853,Suitable for cold days or luxurious summer nights,
26854,Receives more compliments than any other fragrance worn from 9 am to 5 pm,
26855,Inspired by Louis XIV and seeks balance through necessary contrasts and serenity,
26856,Best Solo fragrance by Loewe,
26857,Alexandria Fragrances,
26858,Affordable compared to similar fragrances,
26859,Fresh and crisp scent,
26860,Great for Spring/Summer season,
26861,Close match to Roja Elysium,
26862,Alluring and soothing fragrance,
26863,Long lasting performance,
26864,Strong projection and silage,
26865,Celine Dion,
26866,Fragram Photos,
26867,Perfume Pyramid,
26868,Designer Celine Dion,
26869,Pure Brilliance,
26870,Celine Dion Parfum Notes,
26871,Paris Nights,
26872,Simply Chic,
26873,Elizabeth Arden,
26874,Refreshing in hot summer weather,
26875,Great office scent,
26876,Well balanced,
26877,Balanced blend of tea and tropical fruit,
26878,Nice for layering scents,
26879,Sweet fruity top notes,
26880,Subtle sweetness,
26881,Unique bottle design,
26882,Playful and adorable bottle,
26883,Clean scent,
26884,Youthful and fresh,
26885,Feminine florals,
26886,Good sillage,
26887,Intriguing and musky,
26888,Pleasant fruity opening,
26889,Lacoste Fragrances,
26890,Fresh and easy to wear,
26891,Smells awesome,
26892,"Zesty, bright citrus opening",
26893,Boosts the feelings of happiness,
26894,Hooked and wanting more,
26895,Great for weekend mornings,
26896,Unique and versatile citrus scent,
26897,Price worthy,
26898,Authentic lilac scent,
26899,Good longevity and sillage,
26900,Pleasant fragrance,
26901,Captures the heady lilac scent in an easy to wear form,
26902,Beautiful and retro,
26903,Moderate longevity,
26904,Lasts all day on skin,
26905,Great for summer,
26906,Suitable for both genders,
26907,Non-offensive fragrance,
26908,Fresh and uplifting,
26909,Underrated fragrance house,
26910,Excellent sillage and scent,
26911,Great longevity,
26912,Long lasting citrus scent,
26913,Stellar dupe of Love Don't Be Shy,
26914,Last a long time,
26915,Becomes a sugary skin scent that I LOVE,
26916,Smells comforting and warm and rich,
26917,Gorgeous from start to finish,
26918,One of my favorite perfumes ever,
26919,Maternal and cozy scent,
26920,Perfect for school signature scent,
26921,Orientica Premium,
26922,Great dupe for MFK BR540,
26923,Similar to BR540 OG,
26924,Affordable price,
26925,Sweet and warm fragrance,
26926,Long-lasting scent,
26927,Stunning bottle design,
26928,Suitable for daily wear,
26929,Ormonde Jayne,
26930,FRAGRANTICA10,
26931,Elegant and classy,
26932,Suitable for multiple occasions,
26933,Fantastic scent,
26934,Great performance,
26935,"Gorgeous blend of leather, tobacco, and citrus",
26936,Unique and beautiful,
26937,Buy By Kilian atLuckyScent,
26938,Fragram Photos,
26939,Perfume Pyramid,
26940,Designer By Kilian,
26941,Love Don't Be Shy,
26942,Black Phantom,
26943,Smoking Hot,
26944,Good Girl Gone Bad,
26945,Fragram Photos,
26946,Perfume Pyramid,
26947,Designer Oriflame,
26948,Love Potion,
26949,Love Potion Cherry on Top,
26950,Amber Elixir,
26951,Oh! Sweet Dulce de Leche,
26952,Love Potion Secrets,
26953,The 7 Virtues,
26954,Fragram Photos,
26955,Perfume Pyramid,
26956,Designer The 7 Virtues,
26957,Cherry Ambition,
26958,Amber Vanilla,
26959,Candied Lychee,
26960,Clementine Dream,
26961,O BoticÃ¡rio,
26962,Fragram Photos,
26963,Perfume Pyramid,
26964,Designer O BoticÃ¡rio,
26965,Egeo Vanilla Vibe,
26966,The Blend Bourbon,
26967,Floratta Red,
26968,Egeo Bomb Black,
26969,Juliette Has A Gun,
26970,Buy Juliette Has A Gun atLuckyScent,
26971,Soft aquatic scent,
26972,Fresh and fruity,
26973,Perfect unisex perfume,
26974,Leans more masculine but still feminine,
26975,Suitable for any occasion,
26976,Beautiful fluffy musk,
26977,Buy By Kilian atLuckyScent,
26978,Nice scent for spring or summer,
26979,Clean and refreshing smell,
26980,Feminine scent with finesse,
26981,High quality ingredients,
26982,Well made floral notes,
26983,Pleasing on some people,
26984,Not a cheap or masculine aquatic fragrance,
26985,Narciso Rodriguez,
26986,Sun-drenched floral vibe,
26987,Gorgeous skin scent,
26988,Sweet and fresh neroli with some orange,
26989,Impressive twist on regular AmbrÃ©e,
26990,Tropical and fresh opening,
26991,Clean musk grounds the scent,
26992,A beautiful and personal fragrance for summer,
26993,Yves Rocher,
26994,Fragram Photos,
26995,Perfume Pyramid,
26996,Designer Yves Rocher,
26997,Cuir de Nuit,
26998,Comme une Evidence,
26999,Sur La Lande,
27000,Vanille Noire,
27001,Buy this fragrance atLuckyScent,
27002,Superb quality and blending,
27003,Very long lasting and potent,
